flex1,flex2,flex3,flex4,flex5,gyroRotX,gyroRotY,gyroRotZ,gyroAccX,gyroAccY,gyroAccZ,Alphabet
161,31,70,68,55,-0.83,8.85,-4.72,-0.08,-0.01,0.04,N
161,30,70,68,54,-0.7,8.95,-4.74,-0.09,0.01,0.03,N
161,31,70,68,55,-0.76,8.94,-4.64,-0.1,-0.01,0.01,N
161,31,70,68,55,-0.82,8.95,-4.7,-0.09,-0.01,0.01,N
161,30,70,68,55,-0.91,8.92,-4.65,-0.09,0,0.03,N
161,30,70,68,55,-0.75,8.92,-4.66,-0.09,-0.01,0.03,N
161,30,70,68,55,-0.63,8.91,-4.69,-0.1,-0.03,0.04,N
161,31,70,68,55,-0.81,8.83,-4.72,-0.08,0.01,0.01,N
161,30,70,68,55,-0.52,8.94,-4.79,-0.08,0.01,0.01,N
161,30,70,68,54,-0.66,8.98,-4.62,-0.1,-0.03,0,N
161,30,70,68,54,-0.92,8.97,-4.56,-0.08,-0.04,-0.01,N
161,31,70,68,54,-0.76,8.92,-4.8,-0.07,-0.02,0.03,N
161,31,70,68,55,-0.64,8.9,-4.84,-0.07,-0.01,0.01,N
161,31,70,68,55,-0.84,8.79,-5.03,-0.11,-0.02,0.01,N
161,31,70,68,55,-0.85,8.89,-4.78,-0.16,0,0,N
161,31,70,68,55,-0.75,8.95,-4.64,-0.15,0.02,0.01,N
161,31,70,68,55,-0.81,8.91,-4.79,-0.14,0,0.01,N
161,31,70,68,55,-0.84,8.9,-4.75,-0.18,0,0.03,N
161,31,70,68,54,-0.89,9.04,-4.46,-0.16,0.03,0.04,N
161,31,70,68,54,-0.55,9.18,-4.33,-0.14,-0.02,0.04,N
161,31,70,68,54,-0.76,9.03,-4.49,-0.09,-0.03,0.01,N
161,31,70,68,55,-0.59,8.9,-4.91,-0.07,-0.01,0.03,N
161,31,70,68,55,-0.64,8.89,-4.84,-0.05,0.04,-0.02,N
161,30,70,68,54,-0.84,8.85,-4.73,-0.11,0,-0.03,N
161,31,70,68,55,-0.84,9.05,-4.53,-0.12,-0.01,-0.01,N
162,31,70,68,55,-0.78,8.97,-4.64,-0.08,-0.02,0.03,N
161,31,70,67,54,-0.82,8.89,-4.79,-0.1,-0.02,0.02,N
161,31,70,68,54,-0.76,9.01,-4.64,-0.14,-0.04,0.02,N
161,31,70,68,54,-0.71,9.05,-4.47,-0.1,-0.03,0.03,N
161,31,70,68,54,-0.68,8.95,-4.74,-0.06,-0.01,0.01,N
161,31,70,68,54,-0.79,8.83,-5,-0.11,-0.03,0.01,N
161,31,70,68,55,-0.91,8.89,-4.75,-0.14,-0.01,0.01,N
161,31,70,68,54,-0.78,9,-4.52,-0.11,0.01,0,N
162,31,70,68,55,-0.76,8.91,-4.7,-0.1,0,0,N
162,31,70,68,55,-0.88,8.88,-4.72,-0.12,0,0.01,N
94,29,76,69,52,-2.13,9.14,-2.89,-0.1,-0.07,0.02,O
94,29,76,69,52,-2.12,9.18,-2.85,-0.13,-0.01,0,O
94,29,76,69,52,-2.02,9.23,-2.68,-0.14,-0.03,0.03,O
94,29,76,69,52,-1.97,9.37,-2.66,-0.11,-0.04,0.03,O
94,28,76,70,51,-2.16,9.28,-2.53,-0.07,-0.02,0,O
94,29,76,69,52,-2.33,9.13,-2.8,-0.09,0,0.01,O
94,29,76,70,52,-2.04,9.29,-2.74,-0.1,0,0.03,O
95,29,76,69,52,-1.91,9.28,-2.67,-0.06,-0.03,0.03,O
94,29,76,70,52,-2.2,9.15,-2.96,-0.08,-0.03,0.01,O
95,29,77,69,52,-2.06,9.22,-2.83,-0.13,-0.04,0.04,O
94,29,76,70,51,-2.1,9.31,-2.68,-0.1,-0.02,0.02,O
94,28,76,70,52,-2.14,9.19,-2.83,-0.09,-0.02,0.02,O
94,29,76,70,52,-2.12,9.16,-2.9,-0.11,0,0.01,O
94,28,76,70,52,-2.08,9.31,-2.68,-0.14,-0.03,0.04,O
94,29,76,69,52,-2.13,9.28,-2.68,-0.07,0.02,0.02,O
95,29,76,69,52,-2.13,9.21,-2.91,-0.08,0.01,0.03,O
94,29,76,70,52,-2.02,9.19,-2.88,-0.13,0.02,0.04,O
94,29,76,70,52,-1.95,9.29,-2.76,-0.11,-0.01,0.02,O
94,29,76,70,52,-1.98,9.27,-2.72,-0.08,0,0.02,O
94,29,76,69,52,-2.06,9.16,-2.85,-0.12,0.01,0.05,O
94,29,76,69,51,-1.95,9.23,-2.82,-0.1,0.01,0.02,O
94,29,76,69,52,-2,9.29,-2.73,-0.1,-0.01,0.03,O
95,29,76,70,51,-2.16,9.18,-2.87,-0.08,0,0.02,O
95,29,76,69,51,-2.04,9.23,-2.86,-0.1,0,0.04,O
94,28,76,70,51,-1.94,9.26,-2.89,-0.11,-0.01,0.04,O
94,29,76,69,51,-1.97,9.24,-2.9,-0.09,0.02,0.02,O
94,29,77,70,52,-1.95,9.17,-2.94,-0.12,-0.02,0.02,O
94,29,76,70,51,-2.07,9.27,-2.68,-0.14,-0.02,0.03,O
94,29,76,69,52,-1.92,9.32,-2.73,-0.1,-0.01,0.02,O
94,29,76,70,51,-1.93,9.3,-2.75,-0.1,-0.03,0.02,O
94,28,76,70,51,-1.99,9.27,-2.81,-0.11,-0.04,0.02,O
94,29,76,69,51,-2.1,9.27,-2.69,-0.11,-0.03,0.03,O
95,29,77,69,51,-1.96,9.29,-2.71,-0.08,0,0.02,O
94,29,76,70,51,-1.94,9.19,-2.89,-0.09,-0.03,0.01,O
94,29,76,70,52,-2.11,9.2,-2.95,-0.13,-0.02,0.02,O
95,28,76,69,52,-2.04,9.31,-2.72,-0.13,0.01,0.01,O
95,28,76,69,52,-1.96,9.28,-2.63,-0.11,0,0.01,O
94,28,76,70,51,-2.11,9.24,-2.84,-0.11,0,0.02,O
94,29,76,70,51,-1.83,9.31,-2.72,-0.11,-0.03,0.04,O
94,29,76,70,51,-1.93,9.26,-2.8,-0.11,-0.03,0.01,O
94,29,76,69,51,-1.96,9.26,-2.72,-0.12,-0.02,0.01,O
95,29,76,69,51,-2.08,9.26,-2.73,-0.12,0.01,0.02,O
95,29,76,69,51,-1.93,9.22,-2.78,-0.12,0.03,0.02,O
95,29,76,70,51,-2.03,9.28,-2.7,-0.13,0.01,0.01,O
94,28,76,69,51,-1.96,9.26,-2.7,-0.13,0.01,0.01,O
95,29,76,69,51,-1.98,9.29,-2.69,-0.13,0,0.03,O
95,29,76,69,51,-1.85,9.36,-2.67,-0.11,-0.01,0.01,O
95,29,76,69,51,-1.97,9.28,-2.65,-0.11,0,0.01,O
95,29,76,69,51,-1.99,9.29,-2.7,-0.11,-0.02,0.04,O
95,28,76,70,51,-1.95,9.31,-2.62,-0.1,-0.01,0.03,O
95,29,76,69,51,-2.07,9.24,-2.75,-0.09,-0.02,0.03,O
95,29,76,70,51,-1.99,9.26,-2.77,-0.11,0,0.02,O
95,29,76,70,51,-1.92,9.3,-2.67,-0.12,-0.01,0.04,O
95,29,77,69,51,-1.83,9.32,-2.55,-0.1,-0.01,0.02,O
95,29,77,69,51,-1.9,9.25,-2.87,-0.09,-0.02,0.02,O
95,29,76,70,51,-1.92,9.31,-2.66,-0.1,-0.01,0.03,O
95,29,76,70,51,-1.96,9.26,-2.83,-0.1,-0.01,0.02,O
95,29,77,69,51,-1.93,9.29,-2.69,-0.12,-0.02,0.03,O
94,28,76,70,51,-1.88,9.34,-2.72,-0.12,-0.03,0.04,O
95,28,77,69,51,-1.85,9.31,-2.63,-0.11,-0.02,0.01,O
95,29,76,69,51,-1.91,9.32,-2.81,-0.12,-0.03,0.04,O
95,29,76,69,51,-1.85,9.23,-2.83,-0.15,-0.04,0.03,O
95,29,76,69,51,-1.91,9.34,-2.51,-0.14,-0.04,0.01,O
94,28,76,70,51,-2.04,9.33,-2.53,-0.11,-0.03,0.01,O
95,29,76,70,51,-1.78,9.33,-2.66,-0.1,-0.04,0.02,O
94,29,76,70,52,-2,9.28,-2.72,-0.12,-0.04,0.03,O
95,29,76,70,52,-2.04,9.23,-2.72,-0.11,-0.01,0.01,O
94,29,76,70,51,-1.81,9.28,-2.68,-0.13,-0.03,0.04,O
95,29,76,70,52,-1.92,9.34,-2.63,-0.14,-0.02,0.02,O
94,29,76,70,51,-2.01,9.28,-2.55,-0.14,0,0.02,O
95,29,76,70,51,-1.87,9.32,-2.55,-0.13,0,0.02,O
94,29,77,70,51,-1.81,9.36,-2.49,-0.13,-0.03,0.03,O
95,29,76,70,51,-1.8,9.34,-2.42,-0.1,-0.05,0.02,O
95,29,76,70,51,-2,9.32,-2.67,-0.1,-0.02,0.02,O
95,29,76,70,52,-1.95,9.3,-2.67,-0.09,-0.01,0.01,O
94,29,76,70,51,-1.88,9.31,-2.59,-0.12,-0.01,0.02,O
95,29,76,70,51,-1.79,9.38,-2.52,-0.13,-0.01,0.01,O
95,29,77,70,51,-1.98,9.35,-2.45,-0.12,-0.01,0.02,O
95,29,76,69,51,-1.82,9.37,-2.49,-0.1,-0.01,0.02,O
95,29,76,70,51,-1.88,9.35,-2.52,-0.09,-0.02,0.01,O
95,29,76,69,51,-1.98,9.32,-2.62,-0.09,0,0,O
95,29,76,70,51,-1.73,9.33,-2.58,-0.1,-0.01,0,O
95,29,76,70,51,-1.9,9.29,-2.64,-0.1,-0.02,0,O
95,28,76,70,52,-1.94,9.3,-2.43,-0.1,-0.04,-0.01,O
94,29,76,70,51,-1.84,9.24,-2.62,-0.09,-0.05,0,O
95,29,76,70,52,-1.92,9.27,-2.58,-0.1,-0.09,0,O
95,29,76,70,51,-2,9.27,-2.69,-0.1,-0.07,-0.02,O
95,29,76,70,51,-1.87,9.29,-2.71,-0.12,-0.06,-0.03,O
95,29,76,70,51,-2.21,9.28,-2.41,-0.14,-0.09,0.02,O
95,29,76,70,51,-2.21,9.27,-2.48,-0.13,-0.03,0.02,O
95,29,77,70,51,-1.81,9.38,-2.42,-0.08,0,0.01,O
95,29,77,70,51,-1.96,9.3,-2.5,-0.11,-0.07,0.03,O
95,28,76,70,52,-2.21,9.3,-2.4,-0.11,-0.04,0.01,O
94,29,76,70,51,-1.95,9.35,-2.46,-0.09,-0.02,0.04,O
95,29,76,70,51,-2.08,9.36,-2.46,-0.07,0.02,0.01,O
95,29,76,70,51,-1.93,9.28,-2.63,-0.07,0.04,0,O
95,29,76,70,51,-1.89,9.35,-2.59,-0.09,0.01,-0.01,O
95,29,76,70,51,-2.14,9.27,-2.63,-0.09,0,0,O
95,28,76,70,51,-2.17,9.25,-2.49,-0.08,0.04,-0.02,O
95,29,76,70,51,-1.94,9.31,-2.63,-0.09,0.02,0.02,O
95,29,77,70,51,-1.76,9.35,-2.59,-0.08,0,-0.01,O
95,29,76,70,51,-2.2,9.15,-2.71,-0.09,-0.01,-0.03,O
95,29,76,70,51,-2.13,9.28,-2.6,-0.09,-0.04,0.03,O
95,28,77,70,51,-2.24,9.23,-2.67,-0.1,0.02,0,O
94,28,76,70,51,-1.98,9.3,-2.6,-0.09,0,0.01,O
95,29,76,69,51,-2.17,9.2,-2.66,-0.09,-0.01,0.04,O
95,29,77,70,51,-1.98,9.27,-2.75,-0.1,0.01,0.01,O
95,29,76,70,51,-1.95,9.29,-2.78,-0.11,0,0.03,O
95,29,76,70,51,-2.05,9.3,-2.57,-0.12,-0.02,0,O
95,29,77,70,51,-2.11,9.27,-2.69,-0.11,0.01,-0.01,O
95,29,76,70,51,-2.06,9.26,-2.56,-0.11,-0.03,0.04,O
94,28,76,70,51,-2.09,9.26,-2.59,-0.09,0.01,0.01,O
95,29,76,70,51,-2.03,9.3,-2.74,-0.09,-0.02,0,O
95,28,76,70,51,-2.05,9.2,-2.86,-0.1,0.02,0.03,O
95,29,76,70,51,-2.09,9.17,-2.92,-0.13,0.04,-0.01,O
95,29,76,70,51,-2.05,9.31,-2.4,-0.16,0.02,0.01,O
95,28,76,70,51,-2.08,9.36,-2.48,-0.12,0.02,0.04,O
95,29,77,70,51,-2.02,9.32,-2.64,-0.11,0.01,0.02,O
95,29,76,70,51,-2.09,9.33,-2.58,-0.1,-0.02,0.01,O
95,28,76,70,51,-2,9.18,-2.83,-0.1,0,0.01,O
95,29,76,70,51,-2.02,9.25,-2.62,-0.13,-0.02,0.01,O
95,29,77,70,52,-2.1,9.31,-2.56,-0.13,-0.01,0.01,O
95,29,76,70,51,-2,9.29,-2.57,-0.11,-0.01,0.02,O
95,29,76,70,51,-2.05,9.26,-2.67,-0.12,-0.02,0.03,O
95,29,76,70,51,-1.99,9.37,-2.45,-0.1,-0.01,0.02,O
95,29,77,70,51,-2.03,9.27,-2.64,-0.07,-0.01,0.02,O
95,29,76,70,51,-2.14,9.23,-2.75,-0.09,-0.01,0.01,O
95,29,76,70,51,-2.06,9.26,-2.66,-0.12,0,0.04,O
95,29,77,70,51,-1.92,9.27,-2.76,-0.13,0.01,0.02,O
95,29,76,70,51,-1.94,9.31,-2.57,-0.13,-0.02,0.02,O
95,29,76,70,51,-2.05,9.26,-2.61,-0.11,0,0.01,O
94,29,76,70,51,-2.25,9.15,-2.8,-0.13,-0.01,0.02,O
95,29,76,70,51,-2.01,9.33,-2.45,-0.15,0.01,0.04,O
95,28,76,70,51,-1.89,9.35,-2.57,-0.09,0,0.01,O
95,29,76,70,51,-2.06,9.27,-2.72,-0.11,-0.01,0.01,O
95,29,77,70,51,-2.11,9.29,-2.57,-0.11,-0.01,0.01,O
95,29,76,70,52,-2.07,9.31,-2.64,-0.09,0.04,0.03,O
95,29,76,70,51,-2.1,9.28,-2.58,-0.1,0.02,0.02,O
95,28,76,70,51,-1.89,9.32,-2.66,-0.08,0.02,0.02,O
95,29,76,70,51,-1.88,9.3,-2.6,-0.1,-0.01,0.02,O
95,29,76,70,51,-1.99,9.31,-2.61,-0.07,-0.02,0,O
95,29,76,70,52,-2.11,9.28,-2.63,-0.09,-0.02,0.02,O
95,29,77,70,51,-2.02,9.25,-2.79,-0.1,0,0.02,O
95,29,76,69,51,-1.92,9.29,-2.65,-0.11,0,0.03,O
95,29,76,70,52,-1.96,9.3,-2.73,-0.12,-0.01,0.01,O
95,29,76,70,51,-2.07,9.28,-2.52,-0.11,-0.01,0.02,O
95,29,76,70,51,-2.06,9.29,-2.69,-0.09,-0.01,0.01,O
95,29,76,70,51,-2.02,9.3,-2.66,-0.1,-0.01,0.02,O
95,29,76,69,52,-2.04,9.26,-2.7,-0.1,0,0.02,O
94,28,76,70,51,-1.98,9.28,-2.64,-0.11,0,0.01,O
95,29,76,70,51,-1.91,9.28,-2.64,-0.1,-0.01,0.01,O
95,29,76,70,51,-1.98,9.31,-2.65,-0.1,-0.01,0.01,O
95,29,76,70,51,-2.02,9.26,-2.68,-0.1,0,0.02,O
95,29,76,70,52,-1.99,9.34,-2.63,-0.09,-0.01,0.02,O
95,28,76,70,51,-2.08,9.25,-2.65,-0.09,-0.01,0,O
94,29,76,70,51,-2.05,9.18,-2.94,-0.12,0.01,0.03,O
95,29,76,70,52,-1.89,9.31,-2.6,-0.14,-0.02,0.01,O
94,29,76,70,51,-1.99,9.34,-2.56,-0.09,-0.01,0.01,O
95,29,77,70,51,-2,9.23,-2.71,-0.1,-0.02,0.01,O
95,29,76,70,52,-2.02,9.28,-2.63,-0.12,-0.03,0.02,O
95,29,77,70,51,-1.99,9.31,-2.58,-0.1,-0.02,0.01,O
95,28,77,70,51,-2.06,9.22,-2.74,-0.1,-0.01,0.02,O
95,29,76,70,52,-1.97,9.3,-2.6,-0.12,-0.01,0.02,O
95,28,76,70,51,-1.96,9.35,-2.59,-0.11,0,0.02,O
95,28,76,70,51,-2,9.32,-2.63,-0.09,-0.01,0.02,O
95,29,76,70,51,-1.96,9.27,-2.66,-0.08,-0.01,0.01,O
95,29,76,70,51,-2.1,9.22,-2.78,-0.09,-0.01,0.02,O
95,28,76,70,51,-2.05,9.15,-2.89,-0.12,-0.01,0.02,O
94,28,76,70,51,-2.08,9.23,-2.72,-0.17,-0.01,0.03,O
95,29,76,70,51,-1.78,9.44,-2.34,-0.15,-0.01,0.04,O
95,29,76,70,51,-1.91,9.33,-2.53,-0.1,-0.06,0,O
95,29,76,70,51,-2.32,9.19,-2.69,-0.09,-0.04,0.02,O
94,29,76,70,51,-2.05,9.28,-2.57,-0.11,-0.02,0.04,O
95,29,77,70,51,-1.98,9.33,-2.76,-0.09,0.01,0.01,O
95,28,76,70,51,-1.99,9.25,-2.84,-0.12,0,0.01,O
95,29,76,70,51,-2.06,9.31,-2.56,-0.14,-0.01,0.02,O
94,29,77,70,51,-1.97,9.35,-2.41,-0.13,-0.02,0.01,O
95,29,76,70,51,-2.01,9.36,-2.41,-0.09,-0.03,0.03,O
95,29,76,70,51,-1.84,9.34,-2.54,-0.04,-0.05,0.04,O
95,29,76,70,51,-1.66,9.41,-2.47,-0.03,-0.1,-0.02,O
95,29,76,70,51,-2.14,9.21,-2.87,0,-0.14,-0.02,O
95,29,76,70,52,-2.37,9.14,-3.02,-0.07,-0.09,0,O
95,29,76,70,51,-2.06,9.18,-2.87,-0.12,-0.04,0.01,O
95,29,76,70,51,-2.32,9.2,-2.63,-0.14,-0.03,0.03,O
95,29,76,70,51,-2.02,9.28,-2.73,-0.12,-0.01,0.04,O
94,28,76,70,51,-1.92,9.29,-2.61,-0.14,-0.02,0.05,O
95,29,76,70,51,-2.06,9.24,-2.65,-0.15,-0.04,0.03,O
95,29,77,70,51,-2.06,9.21,-2.63,-0.18,-0.01,0.04,O
95,29,77,70,51,-1.81,9.35,-2.56,-0.15,0,0.03,O
94,28,76,70,51,-1.85,9.37,-2.51,-0.16,0.02,0.01,O
94,29,76,70,51,-1.89,9.34,-2.53,-0.17,-0.01,-0.01,O
94,29,76,70,52,-2.06,9.39,-2.25,-0.15,-0.02,-0.01,O
94,29,76,70,51,-2.15,9.34,-2.39,-0.08,-0.02,-0.02,O
95,28,76,70,51,-2.29,9.24,-2.59,-0.09,0.01,0.03,O
95,29,77,70,51,-1.95,9.31,-2.46,-0.12,0,0.02,O
94,29,76,70,52,-1.92,9.4,-2.29,-0.1,0.01,0.01,O
95,29,77,70,52,-2.06,9.29,-2.56,-0.06,0.02,0.02,O
95,29,76,70,51,-2.15,9.18,-2.76,-0.14,0.02,0.03,O
95,29,76,70,51,-2.08,9.35,-2.32,-0.17,-0.01,0.05,O
95,29,77,70,51,-1.93,9.41,-2.32,-0.11,0.01,0.05,O
95,29,76,70,51,-1.63,9.44,-2.31,-0.07,-0.05,0,O
95,29,76,70,51,-1.82,9.28,-2.76,-0.11,-0.05,0.04,O
95,29,76,70,51,-1.99,9.25,-2.7,-0.14,-0.09,0.01,O
94,28,76,70,51,-1.99,9.36,-2.27,-0.14,0.06,0.03,O
95,29,76,70,51,-1.92,9.25,-2.71,-0.13,0.05,-0.07,O
95,29,77,70,51,-2.26,9.39,-2.12,-0.17,-0.05,-0.01,O
95,29,76,70,51,-2.26,9.43,-2,-0.07,-0.01,0.01,O
95,28,77,70,51,-2.09,9.28,-2.49,-0.03,0,0.03,O
95,29,77,70,51,-1.99,9.15,-2.83,-0.11,0.02,0.04,O
95,29,77,70,51,-1.9,9.27,-2.66,-0.16,0,0.05,O
95,29,76,70,51,-1.8,9.4,-2.32,-0.17,0.01,0.02,O
95,29,76,70,51,-2,9.41,-2.1,-0.11,0.06,-0.03,O
95,29,77,70,51,-2.1,9.25,-2.37,-0.1,0.08,-0.03,O
95,29,76,70,51,-2.03,9.32,-2.38,-0.08,0.04,0.04,O
94,29,76,70,52,-1.9,9.39,-2.45,-0.05,0.05,0.02,O
95,29,76,70,51,-1.92,9.26,-2.61,-0.04,0.02,-0.02,O
95,29,76,70,51,-2.12,9.27,-2.57,-0.08,0,0,O
95,29,76,70,51,-2.05,9.33,-2.58,-0.05,0,0.01,O
95,29,76,70,51,-2.08,9.27,-2.66,-0.05,-0.02,0.01,O
94,29,76,70,52,-2.12,9.18,-2.66,-0.09,-0.01,0.02,O
95,29,76,69,51,-1.92,9.36,-2.57,-0.1,-0.02,0.02,O
95,29,76,70,52,-2.06,9.17,-2.84,-0.08,0.02,0,O
95,29,76,70,51,-2.04,9.17,-2.82,-0.15,0.01,0.02,O
95,29,77,70,51,-2.07,9.34,-2.48,-0.17,-0.01,0.02,O
95,29,76,70,52,-2.05,9.4,-2.22,-0.12,-0.01,0.01,O
95,29,76,70,51,-2.11,9.3,-2.44,-0.07,-0.02,0.02,O
95,29,77,70,51,-2.02,9.26,-2.71,-0.09,0,0.01,O
95,29,76,70,51,-2.15,9.28,-2.59,-0.12,-0.04,0.04,O
95,29,76,70,51,-2.07,9.28,-2.49,-0.06,0.01,0.04,O
95,29,76,70,51,-1.91,9.24,-2.8,-0.08,0.01,0.03,O
95,29,76,70,51,-1.92,9.35,-2.49,-0.13,-0.03,0.04,O
95,29,76,70,51,-2,9.38,-2.42,-0.09,0,0.03,O
95,28,76,70,51,-1.89,9.29,-2.58,-0.05,-0.01,0.01,O
95,29,76,70,51,-1.96,9.21,-2.87,-0.06,-0.03,0.01,O
95,29,76,70,51,-2.08,9.07,-2.94,-0.1,0,0.02,O
95,29,76,70,51,-2.01,9.26,-2.82,-0.13,-0.01,0,O
95,29,76,70,51,-2.18,9.25,-2.68,-0.14,-0.01,0.01,O
95,28,76,70,51,-2.11,9.35,-2.37,-0.12,0,0.01,O
95,29,76,69,51,-2.02,9.32,-2.57,-0.1,0.01,0.02,O
95,28,77,70,51,-2.08,9.25,-2.62,-0.08,0.02,0.01,O
95,29,76,70,51,-1.91,9.24,-2.78,-0.09,0.02,0.03,O
95,28,76,70,51,-1.82,9.32,-2.72,-0.1,-0.04,0.01,O
95,29,76,70,51,-2.08,9.25,-2.77,-0.1,-0.03,-0.01,O
95,29,76,70,51,-2.23,9.21,-2.77,-0.13,-0.02,0.02,O
95,28,76,70,51,-2.13,9.24,-2.76,-0.16,0.02,0.02,O
95,28,76,70,51,-1.87,9.38,-2.44,-0.16,0,0.02,O
95,29,76,70,51,-2,9.34,-2.43,-0.12,-0.01,0.01,O
95,29,76,69,51,-2.15,9.25,-2.72,-0.13,-0.02,0.02,O
95,28,76,70,51,-1.97,9.3,-2.57,-0.12,-0.01,0.02,O
95,29,76,70,51,-1.99,9.25,-2.65,-0.13,-0.02,0.02,O
95,28,76,70,51,-2.06,9.23,-2.67,-0.15,0,0.03,O
95,29,76,70,51,-1.95,9.34,-2.42,-0.17,-0.02,0.03,O
95,29,76,70,51,-1.94,9.45,-2.24,-0.11,-0.02,0.02,O
95,28,76,70,51,-2.01,9.25,-2.61,-0.09,-0.03,0.01,O
95,29,76,70,51,-2.09,9.25,-2.67,-0.12,0,0.03,O
95,28,76,70,51,-1.85,9.37,-2.48,-0.12,0,0.01,O
95,29,76,70,51,-1.92,9.29,-2.49,-0.11,0,0.01,O
95,28,76,70,51,-1.99,9.35,-2.38,-0.11,-0.01,0.01,O
95,28,76,70,51,-1.97,9.34,-2.54,-0.09,-0.01,0,O
95,29,76,70,51,-2.16,9.3,-2.52,-0.1,-0.01,0.01,O
95,29,76,70,50,-2.01,9.3,-2.56,-0.09,0.03,0.04,O
94,29,76,70,51,-1.92,9.3,-2.48,-0.12,0,0.02,O
95,28,76,70,51,-2.02,9.27,-2.5,-0.11,0.01,0.03,O
95,28,76,70,51,-1.95,9.27,-2.61,-0.12,0,0.03,O
95,29,76,70,51,-1.82,9.33,-2.47,-0.13,-0.01,0.01,O
95,29,76,70,51,-1.95,9.4,-2.34,-0.11,-0.02,0.02,O
95,29,76,70,51,-1.89,9.37,-2.46,-0.07,-0.02,0.01,O
95,29,76,70,51,-2,9.24,-2.67,-0.08,-0.01,0.01,O
95,29,76,70,51,-2.09,9.27,-2.64,-0.13,0.01,0.02,O
95,29,77,70,51,-1.91,9.36,-2.35,-0.12,-0.01,0.02,O
95,28,76,70,51,-1.9,9.34,-2.46,-0.1,0,0.01,O
95,29,76,70,51,-1.97,9.31,-2.52,-0.1,-0.01,0.01,O
95,29,76,70,51,-2.07,9.27,-2.6,-0.1,0,0.02,O
95,28,76,70,51,-1.92,9.31,-2.51,-0.12,0.01,0.02,O
95,29,76,70,51,-1.92,9.34,-2.52,-0.12,0.01,0.02,O
95,29,76,70,51,-1.87,9.37,-2.45,-0.11,-0.02,0.01,O
95,29,76,70,51,-2.04,9.34,-2.47,-0.1,-0.02,0.02,O
95,29,76,70,51,-1.98,9.29,-2.54,-0.09,-0.01,0.02,O
95,29,76,70,51,-1.96,9.28,-2.54,-0.1,-0.02,0.02,O
95,29,76,70,51,-2.02,9.35,-2.4,-0.11,-0.02,0.01,O
95,28,76,70,51,-1.92,9.38,-2.45,-0.08,-0.01,0.01,O
96,29,77,70,51,-1.94,9.31,-2.63,-0.08,-0.01,0.01,O
95,29,76,70,51,-2.03,9.24,-2.72,-0.1,-0.01,0,O
95,28,77,70,51,-2.04,9.26,-2.6,-0.12,0.03,0.02,O
95,29,76,70,51,-1.93,9.29,-2.54,-0.13,0.01,0.02,O
95,29,76,70,51,-1.93,9.37,-2.38,-0.11,-0.01,0.02,O
95,29,76,70,51,-2.02,9.34,-2.45,-0.09,0,0.02,O
95,29,76,70,51,-1.92,9.32,-2.59,-0.1,0,0.02,O
95,29,76,70,51,-1.86,9.3,-2.61,-0.09,0.01,0.02,O
95,29,76,70,51,-1.88,9.35,-2.53,-0.11,-0.01,0.01,O
95,29,76,70,51,-1.97,9.36,-2.53,-0.09,0.01,0.01,O
95,29,76,70,51,-1.91,9.29,-2.59,-0.09,-0.01,0.01,O
95,29,76,70,51,-2.05,9.35,-2.61,-0.11,-0.02,0.01,O
95,29,76,70,51,-2.01,9.36,-2.42,-0.11,0,0.03,O
95,29,76,70,51,-1.81,9.39,-2.45,-0.1,0.01,0.03,O
95,29,76,70,51,-1.7,9.35,-2.56,-0.07,-0.01,0.01,O
95,29,76,70,51,-2.07,9.25,-2.72,-0.08,-0.01,0.01,O
95,28,76,70,51,-2.03,9.32,-2.51,-0.1,-0.02,0.03,O
95,29,76,70,51,-1.88,9.34,-2.51,-0.06,0,0.01,O
96,29,76,70,51,-1.84,9.27,-2.77,-0.06,-0.01,0.01,O
95,28,76,70,51,-1.95,9.27,-2.75,-0.08,-0.01,0,O
95,29,76,70,51,-1.97,9.33,-2.65,-0.1,0,0.02,O
95,29,76,70,51,-1.85,9.37,-2.6,-0.09,-0.01,0.02,O
95,28,76,70,51,-1.93,9.3,-2.65,-0.08,-0.03,-0.01,O
95,29,76,70,51,-2.07,9.21,-2.72,-0.09,-0.02,0.01,O
95,29,76,70,51,-1.98,9.3,-2.72,-0.1,-0.01,0.02,O
95,29,76,70,51,-1.82,9.33,-2.66,-0.11,-0.02,0.02,O
95,29,76,70,51,-1.92,9.3,-2.57,-0.09,-0.02,0.02,O
95,29,76,70,51,-2.07,9.28,-2.82,-0.08,-0.03,0.02,O
95,29,77,70,51,-1.91,9.34,-2.71,-0.1,-0.03,0.02,O
95,29,76,70,51,-1.91,9.29,-2.71,-0.09,-0.01,0.01,O
95,29,76,70,51,-1.89,9.25,-2.79,-0.1,-0.01,0.02,O
95,29,76,70,51,-1.96,9.29,-2.8,-0.1,-0.02,0.01,O
95,29,76,70,51,-1.96,9.32,-2.69,-0.12,-0.01,0.01,O
95,29,76,70,52,-1.95,9.31,-2.62,-0.1,0,0.02,O
95,29,76,70,51,-1.94,9.32,-2.69,-0.1,0.01,0.02,O
95,29,76,70,51,-1.93,9.25,-2.69,-0.11,0,0.01,O
95,29,76,70,51,-1.89,9.29,-2.74,-0.11,-0.01,0.02,O
95,28,76,70,51,-2,9.27,-2.75,-0.11,0,0.01,O
95,29,76,70,51,-2.05,9.27,-2.7,-0.11,0,0.02,O
95,29,76,70,51,-1.92,9.35,-2.6,-0.1,0.01,0.03,O
